cell_id,event_id,event_date,lat,lon,bmc_ward_code,rainfall_24h_mm,antecedent_rainfall_3d_mm,antecedent_rainfall_7d_mm,peak_hourly_rainfall_mm,elevation_mean_m,slope_mean_deg,builtup_fraction,water_fraction,vegetation_fraction,dist_to_water_m,dist_to_drainage_m,flood_area_m2,flood_fraction,observed_flooded
CELL_0249,EV_2018_08_24,2018-08-24,18.986603,72.815123,G/S,110.2,45.0,92.5,20.5,24.2,1.2,0.388,0.0,0.086,4751.8,4751.8,10350.0,0.0414,0
CELL_0250,EV_2018_08_24,2018-08-24,18.991118,72.815064,G/S,110.2,45.0,92.5,20.5,23.79,1.19,0.388,0.0,0.086,4254.6,4254.6,10350.0,0.0414,0
CELL_0251,EV_2018_08_24,2018-08-24,18.995634,72.815005,G/S,110.2,45.0,92.5,20.5,23.38,1.19,0.388,0.0,0.086,3758.2,3758.2,10350.0,0.0414,0
CELL_0252,EV_2018_08_24,2018-08-24,19.00015,72.814946,G/S,110.2,45.0,92.5,20.5,22.95,1.18,0.388,0.0,0.086,3262.9,3262.9,10350.0,0.0414,0
CELL_0253,EV_2018_08_24,2018-08-24,19.004665,72.814887,G/S,110.2,45.0,92.5,20.5,22.51,1.16,0.388,0.0,0.086,2769.3,2769.3,10350.0,0.0414,0
CELL_0254,EV_2018_08_24,2018-08-24,19.009181,72.814828,G/S,110.2,45.0,92.5,20.5,22.05,1.13,0.388,0.0,0.086,2278.5,2278.5,10350.0,0.0414,0
CELL_0255,EV_2018_08_24,2018-08-24,19.013696,72.814769,UNKNOWN,110.2,45.0,92.5,20.5,27.74,2.23,0.39,0.0,0.16,1792.8,1792.8,10400.0,0.0416,0
CELL_0256,EV_2018_08_24,2018-08-24,19.018212,72.81471,UNKNOWN,110.2,45.0,92.5,20.5,27.15,2.02,0.39,0.0,0.16,1312.9,1312.9,10400.0,0.0416,0
CELL_0257,EV_2018_08_24,2018-08-24,19.022727,72.814651,UNKNOWN,110.2,45.0,92.5,20.5,26.34,1.62,0.39,0.004,0.16,833.2,833.2,10400.0,0.0416,0
CELL_0258,EV_2018_08_24,2018-08-24,19.027243,72.814592,UNKNOWN,110.2,45.0,92.5,20.5,24.61,0.89,0.39,0.043,0.16,353.5,353.5,31275.0,0.1251,1
CELL_0259,EV_2018_08_24,2018-08-24,19.126584,72.813289,UNKNOWN,110.2,45.0,92.5,20.5,18.66,1.76,0.39,0.002,0.16,975.6,975.6,10400.0,0.0416,0
CELL_0260,EV_2018_08_24,2018-08-24,19.131099,72.813229,K/W,110.2,45.0,92.5,20.5,15.91,1.28,0.387,0.004,0.118,821.2,821.2,10325.0,0.0413,0
CELL_0261,EV_2018_08_24,2018-08-24,19.135615,72.81317,K/W,110.2,45.0,92.5,20.5,15.8,1.39,0.387,0.002,0.118,947.0,947.0,10325.0,0.0413,0
CELL_0262,EV_2018_08_24,2018-08-24,19.14013,72.81311,K/W,110.2,45.0,92.5,20.5,15.83,1.59,0.387,0.0,0.118,1272.5,1272.5,10325.0,0.0413,0
CELL_0263,EV_2018_08_24,2018-08-24,19.144646,72.813051,K/W,110.2,45.0,92.5,20.5,15.8,1.76,0.387,0.0,0.118,1685.7,1685.7,10325.0,0.0413,0
CELL_0264,EV_2018_08_24,2018-08-24,19.149161,72.812991,K/W,110.2,45.0,92.5,20.5,15.72,1.86,0.387,0.0,0.118,2136.4,2136.4,10325.0,0.0413,0
CELL_0265,EV_2018_08_24,2018-08-24,19.153677,72.812932,K/W,110.2,45.0,92.5,20.5,15.62,1.92,0.387,0.0,0.118,2605.1,2605.1,10325.0,0.0413,0
CELL_0266,EV_2018_08_24,2018-08-24,19.158192,72.812872,P/N,110.2,45.0,92.5,20.5,20.0,3.03,0.352,0.0,0.179,3081.4,3081.4,9400.0,0.0376,0
CELL_0267,EV_2018_08_24,2018-08-24,19.162707,72.812812,P/N,110.2,45.0,92.5,20.5,19.9,3.06,0.352,0.0,0.179,3557.8,3557.8,9400.0,0.0376,0
CELL_0268,EV_2018_08_24,2018-08-24,19.167223,72.812753,P/N,110.2,45.0,92.5,20.5,19.77,3.06,0.352,0.0,0.179,3567.8,3567.8,9400.0,0.0376,0
CELL_0269,EV_2018_08_24,2018-08-24,19.171738,72.812693,P/N,110.2,45.0,92.5,20.5,19.61,3.04,0.352,0.0,0.179,3122.8,3122.8,9400.0,0.0376,0
CELL_0270,EV_2018_08_24,2018-08-24,19.176254,72.812634,P/N,110.2,45.0,92.5,20.5,19.47,2.99,0.352,0.0,0.179,2697.1,2697.1,9400.0,0.0376,0
CELL_0271,EV_2018_08_24,2018-08-24,19.180769,72.812574,P/N,110.2,45.0,92.5,20.5,19.35,2.93,0.352,0.0,0.179,2301.5,2301.5,9400.0,0.0376,0
CELL_0272,EV_2018_08_24,2018-08-24,19.185285,72.812514,P/N,110.2,45.0,92.5,20.5,19.24,2.83,0.352,0.0,0.179,1954.3,1954.3,9400.0,0.0376,0
CELL_0273,EV_2018_08_24,2018-08-24,19.1898,72.812455,P/N,110.2,45.0,92.5,20.5,19.15,2.72,0.352,0.0,0.179,1685.8,1685.8,9400.0,0.0376,0
CELL_0274,EV_2018_08_24,2018-08-24,19.194316,72.812395,P/N,110.2,45.0,92.5,20.5,19.12,2.65,0.352,0.0,0.179,1537.6,1537.6,9400.0,0.0376,0
CELL_0275,EV_2018_08_24,2018-08-24,19.198831,72.812335,P/N,110.2,45.0,92.5,20.5,19.18,2.65,0.352,0.0,0.179,1544.9,1544.9,9400.0,0.0376,0
CELL_0276,EV_2018_08_24,2018-08-24,19.203346,72.812276,P/N,110.2,45.0,92.5,20.5,19.33,2.73,0.352,0.0,0.179,1705.7,1705.7,9400.0,0.0376,0
CELL_0277,EV_2018_08_24,2018-08-24,19.207862,72.812216,R/S,110.2,45.0,92.5,20.5,21.03,3.11,0.337,0.0,0.201,1982.9,1982.9,9000.0,0.036,0
CELL_0278,EV_2018_08_24,2018-08-24,19.212377,72.812156,R/S,110.2,45.0,92.5,20.5,21.25,3.22,0.337,0.0,0.201,2335.4,2335.4,9000.0,0.036,0
CELL_0279,EV_2018_08_24,2018-08-24,19.216893,72.812096,R/C,110.2,45.0,92.5,20.5,24.37,4.06,0.314,0.0,0.254,2734.3,2734.3,8375.0,0.0335,0
CELL_0280,EV_2018_08_24,2018-08-24,19.221408,72.812037,R/C,110.2,45.0,92.5,20.5,24.61,4.12,0.314,0.0,0.254,3162.1,3162.1,8375.0,0.0335,0
CELL_0281,EV_2018_08_24,2018-08-24,19.225924,72.811977,R/C,110.2,45.0,92.5,20.5,24.79,4.1,0.314,0.0,0.254,3007.5,3007.5,8375.0,0.0335,0
CELL_0282,EV_2018_08_24,2018-08-24,19.230439,72.811917,R/C,110.2,45.0,92.5,20.5,24.96,4.05,0.314,0.0,0.254,2658.5,2658.5,8375.0,0.0335,0
CELL_0283,EV_2018_08_24,2018-08-24,19.234954,72.811857,R/C,110.2,45.0,92.5,20.5,25.14,3.98,0.314,0.0,0.254,2364.3,2364.3,8375.0,0.0335,0
CELL_0284,EV_2018_08_24,2018-08-24,19.23947,72.811797,R/C,110.2,45.0,92.5,20.5,25.34,3.91,0.314,0.0,0.254,2147.7,2147.7,8375.0,0.0335,0
CELL_0285,EV_2018_08_24,2018-08-24,19.243985,72.811737,R/C,110.2,45.0,92.5,20.5,25.57,3.87,0.314,0.0,0.254,2033.5,2033.5,8375.0,0.0335,0
CELL_0286,EV_2018_08_24,2018-08-24,19.248501,72.811678,R/C,110.2,45.0,92.5,20.5,25.84,3.87,0.314,0.0,0.254,2039.0,2039.0,8375.0,0.0335,0
CELL_0287,EV_2018_08_24,2018-08-24,19.253016,72.811618,UNKNOWN,110.2,45.0,92.5,20.5,19.56,2.33,0.39,0.0,0.16,2163.3,2163.3,10400.0,0.0416,0
CELL_0288,EV_2018_08_24,2018-08-24,18.900863,72.820984,UNKNOWN,110.2,45.0,92.5,20.5,37.81,2.5,0.39,0.0,0.16,12197.2,12197.2,10400.0,0.0416,0
CELL_0289,EV_2018_08_24,2018-08-24,18.905378,72.820925,UNKNOWN,110.2,45.0,92.5,20.5,37.42,2.5,0.39,0.0,0.16,11844.6,11844.6,10400.0,0.0416,0
CELL_0290,EV_2018_08_24,2018-08-24,18.909894,72.820867,A,110.2,45.0,92.5,20.5,29.23,0.8,0.428,0.0,0.049,11502.9,11502.9,11425.0,0.0457,0
CELL_0291,EV_2018_08_24,2018-08-24,18.91441,72.820808,A,110.2,45.0,92.5,20.5,28.83,0.8,0.428,0.0,0.049,11173.2,11173.2,11425.0,0.0457,0
CELL_0292,EV_2018_08_24,2018-08-24,18.918925,72.82075,A,110.2,45.0,92.5,20.5,28.44,0.8,0.428,0.0,0.049,10856.4,10856.4,11425.0,0.0457,0
CELL_0293,EV_2018_08_24,2018-08-24,18.923441,72.820691,A,110.2,45.0,92.5,20.5,28.04,0.8,0.428,0.0,0.049,10553.9,10553.9,11425.0,0.0457,0
CELL_0294,EV_2018_08_24,2018-08-24,18.927956,72.820633,A,110.2,45.0,92.5,20.5,27.65,0.8,0.428,0.0,0.049,10266.8,10266.8,11425.0,0.0457,0
CELL_0295,EV_2018_08_24,2018-08-24,18.932472,72.820574,UNKNOWN,110.2,45.0,92.5,20.5,35.06,2.5,0.39,0.0,0.16,9996.5,9996.5,10400.0,0.0416,0
CELL_0296,EV_2018_08_24,2018-08-24,18.941503,72.820457,UNKNOWN,110.2,45.0,92.5,20.5,34.27,2.5,0.39,0.0,0.16,9511.8,9511.8,10400.0,0.0416,0
CELL_0297,EV_2018_08_24,2018-08-24,18.946019,72.820398,UNKNOWN,110.2,45.0,92.5,20.5,33.88,2.5,0.39,0.0,0.16,9279.4,9279.4,10400.0,0.0416,0
CELL_0298,EV_2018_08_24,2018-08-24,18.950534,72.82034,C,110.2,45.0,92.5,20.5,24.59,0.6,0.413,0.0,0.042,8782.3,8782.3,11025.0,0.0441,0
CELL_0299,EV_2018_08_24,2018-08-24,18.95505,72.820281,D,110.2,45.0,92.5,20.5,26.69,1.1,0.421,0.0,0.063,8285.6,8285.6,11250.0,0.045,0
CELL_0300,EV_2018_08_24,2018-08-24,18.959565,72.820222,D,110.2,45.0,92.5,20.5,26.29,1.1,0.421,0.0,0.063,7789.3,7789.3,11250.0,0.045,0
CELL_0301,EV_2018_08_24,2018-08-24,18.964081,72.820164,D,110.2,45.0,92.5,20.5,25.9,1.1,0.421,0.0,0.063,7293.6,7293.6,11250.0,0.045,0
CELL_0302,EV_2018_08_24,2018-08-24,18.968597,72.820105,D,110.2,45.0,92.5,20.5,25.5,1.1,0.421,0.0,0.063,6798.4,6798.4,11250.0,0.045,0
CELL_0303,EV_2018_08_24,2018-08-24,18.973112,72.820046,D,110.2,45.0,92.5,20.5,25.1,1.1,0.421,0.0,0.063,6304.1,6304.1,11250.0,0.045,0
CELL_0304,EV_2018_08_24,2018-08-24,18.977628,72.819987,D,110.2,45.0,92.5,20.5,24.7,1.1,0.421,0.0,0.063,5810.7,5810.7,11250.0,0.045,0
CELL_0305,EV_2018_08_24,2018-08-24,18.982143,72.819929,G/S,110.2,45.0,92.5,20.5,24.49,1.2,0.388,0.0,0.086,5318.5,5318.5,10350.0,0.0414,0
CELL_0306,EV_2018_08_24,2018-08-24,18.986659,72.81987,G/S,110.2,45.0,92.5,20.5,24.09,1.2,0.388,0.0,0.086,4827.9,4827.9,10350.0,0.0414,0
CELL_0307,EV_2018_08_24,2018-08-24,18.991174,72.819811,G/S,110.2,45.0,92.5,20.5,23.68,1.19,0.388,0.0,0.086,4339.5,4339.5,10350.0,0.0414,0
CELL_0308,EV_2018_08_24,2018-08-24,18.99569,72.819752,G/S,110.2,45.0,92.5,20.5,23.26,1.19,0.388,0.0,0.086,3854.0,3854.0,10350.0,0.0414,0
CELL_0309,EV_2018_08_24,2018-08-24,19.000206,72.819693,G/S,110.2,45.0,92.5,20.5,22.84,1.18,0.388,0.0,0.086,3372.7,3372.7,10350.0,0.0414,0
CELL_0310,EV_2018_08_24,2018-08-24,19.004721,72.819635,G/S,110.2,45.0,92.5,20.5,22.4,1.17,0.388,0.0,0.086,2893.0,2893.0,10350.0,0.0414,0
CELL_0311,EV_2018_08_24,2018-08-24,19.009237,72.819576,G/S,110.2,45.0,92.5,20.5,21.94,1.14,0.388,0.0,0.086,2413.3,2413.3,10350.0,0.0414,0
CELL_0312,EV_2018_08_24,2018-08-24,19.013752,72.819517,G/S,110.2,45.0,92.5,20.5,21.45,1.09,0.388,0.0,0.086,1933.7,1933.7,10350.0,0.0414,0
CELL_0313,EV_2018_08_24,2018-08-24,19.018268,72.819458,G/S,110.2,45.0,92.5,20.5,20.89,1.01,0.388,0.0,0.086,1454.0,1454.0,10350.0,0.0414,0
CELL_0314,EV_2018_08_24,2018-08-24,19.022783,72.819399,UNKNOWN,110.2,45.0,92.5,20.5,26.37,1.76,0.39,0.002,0.16,974.3,974.3,10400.0,0.0416,0
CELL_0315,EV_2018_08_24,2018-08-24,19.040845,72.819163,UNKNOWN,110.2,45.0,92.5,20.5,24.84,1.73,0.39,0.002,0.16,944.4,944.4,10400.0,0.0416,0
CELL_0316,EV_2018_08_24,2018-08-24,19.045361,72.819104,H/W,110.2,45.0,92.5,20.5,19.73,1.16,0.404,0.0,0.077,1424.1,1424.1,10775.0,0.0431,0
CELL_0317,EV_2018_08_24,2018-08-24,19.049877,72.819045,UNKNOWN,110.2,45.0,92.5,20.5,24.64,2.26,0.39,0.0,0.16,1874.6,1874.6,10400.0,0.0416,0
CELL_0318,EV_2018_08_24,2018-08-24,19.058908,72.818927,UNKNOWN,110.2,45.0,92.5,20.5,24.09,2.42,0.39,0.0,0.16,2706.6,2706.6,10400.0,0.0416,0
CELL_0319,EV_2018_08_24,2018-08-24,19.117609,72.818158,UNKNOWN,110.2,45.0,92.5,20.5,19.37,2.14,0.39,0.0,0.16,1560.8,1560.8,10400.0,0.0416,0
CELL_0320,EV_2018_08_24,2018-08-24,19.122125,72.818099,K/W,110.2,45.0,92.5,20.5,16.47,1.48,0.387,0.001,0.118,1076.4,1076.4,10325.0,0.0413,0
CELL_0321,EV_2018_08_24,2018-08-24,19.12664,72.818039,K/W,110.2,45.0,92.5,20.5,15.52,1.08,0.387,0.011,0.118,617.4,617.4,18850.0,0.0754,1
CELL_0322,EV_2018_08_24,2018-08-24,19.131156,72.81798,K/W,110.2,45.0,92.5,20.5,14.07,0.66,0.71,0.05,0.118,321.9,321.9,41300.0,0.1652,1
CELL_0323,EV_2018_08_24,2018-08-24,19.135671,72.817921,K/W,110.2,45.0,92.5,20.5,14.85,1.02,0.71,0.014,0.118,571.0,571.0,29650.0,0.1186,1
CELL_0324,EV_2018_08_24,2018-08-24,19.140187,72.817861,K/W,110.2,45.0,92.5,20.5,15.32,1.44,0.387,0.001,0.118,1024.0,1024.0,10325.0,0.0413,0
CELL_0325,EV_2018_08_24,2018-08-24,19.144702,72.817802,K/W,110.2,45.0,92.5,20.5,15.39,1.69,0.387,0.0,0.118,1500.4,1500.4,10325.0,0.0413,0
CELL_0326,EV_2018_08_24,2018-08-24,19.149218,72.817743,K/W,110.2,45.0,92.5,20.5,15.34,1.83,0.387,0.0,0.118,1976.9,1976.9,10325.0,0.0413,0
CELL_0327,EV_2018_08_24,2018-08-24,19.153733,72.817683,K/W,110.2,45.0,92.5,20.5,15.24,1.91,0.387,0.0,0.118,2453.3,2453.3,10325.0,0.0413,0
CELL_0328,EV_2018_08_24,2018-08-24,19.158249,72.817624,P/S,110.2,45.0,92.5,20.5,18.52,2.83,0.356,0.0,0.166,2929.8,2929.8,9500.0,0.038,0
CELL_0329,EV_2018_08_24,2018-08-24,19.162764,72.817564,P/N,110.2,45.0,92.5,20.5,19.51,3.06,0.352,0.0,0.179,3406.2,3406.2,9400.0,0.0376,0
CELL_0330,EV_2018_08_24,2018-08-24,19.167279,72.817505,P/N,110.2,45.0,92.5,20.5,19.37,3.05,0.352,0.0,0.179,3385.1,3385.1,9400.0,0.0376,0
CELL_0331,EV_2018_08_24,2018-08-24,19.171795,72.817445,P/N,110.2,45.0,92.5,20.5,19.2,3.02,0.352,0.0,0.179,2912.3,2912.3,9400.0,0.0376,0
CELL_0332,EV_2018_08_24,2018-08-24,19.17631,72.817386,P/N,110.2,45.0,92.5,20.5,19.04,2.96,0.352,0.0,0.179,2450.3,2450.3,9400.0,0.0376,0
CELL_0333,EV_2018_08_24,2018-08-24,19.180826,72.817326,P/N,110.2,45.0,92.5,20.5,18.88,2.85,0.352,0.0,0.179,2006.5,2006.5,9400.0,0.0376,0
CELL_0334,EV_2018_08_24,2018-08-24,19.185341,72.817267,P/N,110.2,45.0,92.5,20.5,18.71,2.68,0.352,0.0,0.179,1596.5,1596.5,9400.0,0.0376,0
CELL_0335,EV_2018_08_24,2018-08-24,19.189857,72.817207,P/N,110.2,45.0,92.5,20.5,18.53,2.45,0.352,0.0,0.179,1253.5,1253.5,9400.0,0.0376,0
CELL_0336,EV_2018_08_24,2018-08-24,19.194372,72.817148,P/N,110.2,45.0,92.5,20.5,18.41,2.26,0.352,0.001,0.179,1045.8,1045.8,9400.0,0.0376,0
CELL_0337,EV_2018_08_24,2018-08-24,19.198888,72.817088,P/N,110.2,45.0,92.5,20.5,18.48,2.27,0.352,0.001,0.179,1056.4,1056.4,9400.0,0.0376,0
CELL_0338,EV_2018_08_24,2018-08-24,19.203403,72.817029,P/N,110.2,45.0,92.5,20.5,18.74,2.47,0.352,0.0,0.179,1280.1,1280.1,9400.0,0.0376,0
CELL_0339,EV_2018_08_24,2018-08-24,19.207919,72.816969,R/S,110.2,45.0,92.5,20.5,20.53,2.96,0.337,0.0,0.201,1631.3,1631.3,9000.0,0.036,0
CELL_0340,EV_2018_08_24,2018-08-24,19.212434,72.816909,R/S,110.2,45.0,92.5,20.5,20.81,3.14,0.337,0.0,0.201,2045.4,2045.4,9000.0,0.036,0
CELL_0341,EV_2018_08_24,2018-08-24,19.216949,72.81685,R/C,110.2,45.0,92.5,20.5,23.97,4.01,0.314,0.0,0.254,2491.2,2491.2,8375.0,0.0335,0
CELL_0342,EV_2018_08_24,2018-08-24,19.221465,72.81679,R/C,110.2,45.0,92.5,20.5,24.23,4.1,0.314,0.0,0.254,2954.4,2954.4,8375.0,0.0335,0
CELL_0343,EV_2018_08_24,2018-08-24,19.22598,72.81673,R/C,110.2,45.0,92.5,20.5,24.41,4.06,0.314,0.0,0.254,2697.1,2697.1,8375.0,0.0335,0
CELL_0344,EV_2018_08_24,2018-08-24,19.230496,72.816671,R/C,110.2,45.0,92.5,20.5,24.56,3.96,0.314,0.0,0.254,2301.5,2301.5,8375.0,0.0335,0
CELL_0345,EV_2018_08_24,2018-08-24,19.235011,72.816611,R/C,110.2,45.0,92.5,20.5,24.72,3.83,0.314,0.0,0.254,1954.3,1954.3,8375.0,0.0335,0
CELL_0346,EV_2018_08_24,2018-08-24,19.239527,72.816551,R/C,110.2,45.0,92.5,20.5,24.89,3.69,0.314,0.0,0.254,1685.8,1685.8,8375.0,0.0335,0
CELL_0347,EV_2018_08_24,2018-08-24,19.244042,72.816492,R/C,110.2,45.0,92.5,20.5,25.11,3.59,0.314,0.0,0.254,1537.6,1537.6,8375.0,0.0335,0
CELL_0348,EV_2018_08_24,2018-08-24,19.248557,72.816432,UNKNOWN,110.2,45.0,92.5,20.5,18.79,2.14,0.39,0.0,0.16,1544.9,1544.9,10400.0,0.0416,0
CELL_0349,EV_2018_08_24,2018-08-24,18.905434,72.82567,UNKNOWN,110.2,45.0,92.5,20.5,37.34,2.5,0.39,0.0,0.16,11490.2,11490.2,10400.0,0.0416,0
CELL_0350,EV_2018_08_24,2018-08-24,18.90995,72.825611,A,110.2,45.0,92.5,20.5,29.14,0.8,0.428,0.0,0.049,11137.6,11137.6,11425.0,0.0457,0
CELL_0351,EV_2018_08_24,2018-08-24,18.914465,72.825553,A,110.2,45.0,92.5,20.5,28.75,0.8,0.428,0.0,0.049,10796.7,10796.7,11425.0,0.0457,0
CELL_0352,EV_2018_08_24,2018-08-24,18.918981,72.825495,A,110.2,45.0,92.5,20.5,28.35,0.8,0.428,0.0,0.049,10468.6,10468.6,11425.0,0.0457,0
CELL_0353,EV_2018_08_24,2018-08-24,18.923496,72.825436,A,110.2,45.0,92.5,20.5,27.96,0.8,0.428,0.0,0.049,10154.5,10154.5,11425.0,0.0457,0
CELL_0354,EV_2018_08_24,2018-08-24,18.928012,72.825378,A,110.2,45.0,92.5,20.5,27.56,0.8,0.428,0.0,0.049,9855.8,9855.8,11425.0,0.0457,0
CELL_0355,EV_2018_08_24,2018-08-24,18.932528,72.825319,A,110.2,45.0,92.5,20.5,27.17,0.8,0.428,0.0,0.049,9573.9,9573.9,11425.0,0.0457,0
CELL_0356,EV_2018_08_24,2018-08-24,18.937043,72.825261,A,110.2,45.0,92.5,20.5,26.77,0.8,0.428,0.0,0.049,9310.3,9310.3,11425.0,0.0457,0
CELL_0357,EV_2018_08_24,2018-08-24,18.941559,72.825202,A,110.2,45.0,92.5,20.5,26.38,0.8,0.428,0.0,0.049,9066.6,9066.6,11425.0,0.0457,0
CELL_0358,EV_2018_08_24,2018-08-24,18.946075,72.825144,C,110.2,45.0,92.5,20.5,24.88,0.6,0.413,0.0,0.042,8844.6,8844.6,11025.0,0.0441,0
CELL_0359,EV_2018_08_24,2018-08-24,18.95059,72.825085,C,110.2,45.0,92.5,20.5,24.49,0.6,0.413,0.0,0.042,8645.7,8645.7,11025.0,0.0441,0
CELL_0360,EV_2018_08_24,2018-08-24,18.955106,72.825027,D,110.2,45.0,92.5,20.5,26.6,1.1,0.421,0.0,0.063,8359.5,8359.5,11250.0,0.045,0
CELL_0361,EV_2018_08_24,2018-08-24,18.959621,72.824968,D,110.2,45.0,92.5,20.5,26.2,1.1,0.421,0.0,0.063,7867.9,7867.9,11250.0,0.045,0
CELL_0362,EV_2018_08_24,2018-08-24,18.964137,72.82491,E,110.2,45.0,92.5,20.5,25.1,0.9,0.437,0.0,0.054,7377.4,7377.4,11675.0,0.0467,0
CELL_0363,EV_2018_08_24,2018-08-24,18.968652,72.824851,E,110.2,45.0,92.5,20.5,24.7,0.9,0.437,0.0,0.054,6888.3,6888.3,11675.0,0.0467,0
CELL_0364,EV_2018_08_24,2018-08-24,18.973168,72.824793,E,110.2,45.0,92.5,20.5,24.3,0.9,0.437,0.0,0.054,6400.8,6400.8,11675.0,0.0467,0
CELL_0365,EV_2018_08_24,2018-08-24,18.977684,72.824734,E,110.2,45.0,92.5,20.5,23.9,0.9,0.437,0.0,0.054,5915.5,5915.5,11675.0,0.0467,0
CELL_0366,EV_2018_08_24,2018-08-24,18.982199,72.824675,G/S,110.2,45.0,92.5,20.5,24.39,1.2,0.388,0.0,0.086,5432.8,5432.8,10350.0,0.0414,0
CELL_0367,EV_2018_08_24,2018-08-24,18.986715,72.824617,G/S,110.2,45.0,92.5,20.5,23.99,1.2,0.388,0.0,0.086,4952.8,4952.8,10350.0,0.0414,0
CELL_0368,EV_2018_08_24,2018-08-24,18.99123,72.824558,G/S,110.2,45.0,92.5,20.5,23.57,1.2,0.388,0.0,0.086,4473.2,4473.2,10350.0,0.0414,0
CELL_0369,EV_2018_08_24,2018-08-24,18.995746,72.824499,G/S,110.2,45.0,92.5,20.5,23.16,1.19,0.388,0.0,0.086,3993.5,3993.5,10350.0,0.0414,0
CELL_0370,EV_2018_08_24,2018-08-24,19.000261,72.824441,G/S,110.2,45.0,92.5,20.5,22.74,1.19,0.388,0.0,0.086,3513.8,3513.8,10350.0,0.0414,0
CELL_0371,EV_2018_08_24,2018-08-24,19.004777,72.824382,G/S,110.2,45.0,92.5,20.5,22.3,1.17,0.388,0.0,0.086,3034.1,3034.1,10350.0,0.0414,0
CELL_0372,EV_2018_08_24,2018-08-24,19.009293,72.824323,G/S,110.2,45.0,92.5,20.5,21.85,1.15,0.388,0.0,0.086,2554.4,2554.4,10350.0,0.0414,0
CELL_0373,EV_2018_08_24,2018-08-24,19.013808,72.824264,G/S,110.2,45.0,92.5,20.5,21.37,1.11,0.388,0.0,0.086,2074.7,2074.7,10350.0,0.0414,0
CELL_0374,EV_2018_08_24,2018-08-24,19.018324,72.824206,UNKNOWN,110.2,45.0,92.5,20.5,27.03,2.16,0.39,0.0,0.16,1595.1,1595.1,10400.0,0.0416,0
CELL_0375,EV_2018_08_24,2018-08-24,19.040902,72.823911,UNKNOWN,110.2,45.0,92.5,20.5,24.46,1.54,0.39,0.005,0.16,765.2,765.2,12025.0,0.0481,0
CELL_0376,EV_2018_08_24,2018-08-24,19.045417,72.823853,H/W,110.2,45.0,92.5,20.5,19.44,1.08,0.404,0.001,0.077,1181.2,1181.2,10775.0,0.0431,0
CELL_0377,EV_2018_08_24,2018-08-24,19.049933,72.823794,H/W,110.2,45.0,92.5,20.5,19.29,1.21,0.404,0.0,0.077,1597.2,1597.2,10775.0,0.0431,0
CELL_0378,EV_2018_08_24,2018-08-24,19.054448,72.823735,H/W,110.2,45.0,92.5,20.5,19.06,1.29,0.404,0.0,0.077,2013.2,2013.2,10775.0,0.0431,0
CELL_0379,EV_2018_08_24,2018-08-24,19.058964,72.823676,H/W,110.2,45.0,92.5,20.5,18.78,1.33,0.404,0.0,0.077,2429.3,2429.3,10775.0,0.0431,0
CELL_0380,EV_2018_08_24,2018-08-24,19.063479,72.823617,H/W,110.2,45.0,92.5,20.5,18.48,1.36,0.404,0.0,0.077,2845.3,2845.3,10775.0,0.0431,0
CELL_0381,EV_2018_08_24,2018-08-24,19.067995,72.823558,H/W,110.2,45.0,92.5,20.5,18.17,1.38,0.404,0.0,0.077,3261.3,3261.3,10775.0,0.0431,0
CELL_0382,EV_2018_08_24,2018-08-24,19.07251,72.823499,H/W,110.2,45.0,92.5,20.5,17.84,1.39,0.404,0.0,0.077,3645.3,3645.3,10775.0,0.0431,0
CELL_0383,EV_2018_08_24,2018-08-24,19.077026,72.82344,H/W,110.2,45.0,92.5,20.5,17.51,1.39,0.404,0.0,0.077,4023.1,4023.1,10775.0,0.0431,0
CELL_0384,EV_2018_08_24,2018-08-24,19.081541,72.823381,H/W,110.2,45.0,92.5,20.5,17.18,1.39,0.404,0.0,0.077,4400.9,4400.9,10775.0,0.0431,0
CELL_0385,EV_2018_08_24,2018-08-24,19.086057,72.823322,UNKNOWN,110.2,45.0,92.5,20.5,21.95,2.49,0.39,0.0,0.16,4778.8,4778.8,10400.0,0.0416,0
CELL_0386,EV_2018_08_24,2018-08-24,19.099603,72.823145,UNKNOWN,110.2,45.0,92.5,20.5,20.82,2.47,0.39,0.0,0.16,3532.1,3532.1,10400.0,0.0416,0
CELL_0387,EV_2018_08_24,2018-08-24,19.104119,72.823086,UNKNOWN,110.2,45.0,92.5,20.5,20.43,2.44,0.39,0.0,0.16,3032.8,3032.8,10400.0,0.0416,0
CELL_0388,EV_2018_08_24,2018-08-24,19.108634,72.823027,UNKNOWN,110.2,45.0,92.5,20.5,20.03,2.39,0.39,0.0,0.16,2533.9,2533.9,10400.0,0.0416,0
CELL_0389,EV_2018_08_24,2018-08-24,19.11315,72.822967,K/W,110.2,45.0,92.5,20.5,17.29,1.84,0.387,0.0,0.118,2035.4,2035.4,10325.0,0.0413,0
CELL_0390,EV_2018_08_24,2018-08-24,19.117665,72.822908,K/W,110.2,45.0,92.5,20.5,16.8,1.71,0.387,0.0,0.118,1538.0,1538.0,10325.0,0.0413,0
CELL_0391,EV_2018_08_24,2018-08-24,19.122181,72.822849,K/W,110.2,45.0,92.5,20.5,16.18,1.46,0.387,0.001,0.118,1043.1,1043.1,10325.0,0.0413,0
CELL_0392,EV_2018_08_24,2018-08-24,19.126696,72.82279,K/W,110.2,45.0,92.5,20.5,15.1,1.0,0.387,0.015,0.118,557.1,557.1,21675.0,0.0867,1
